incursion,eradication,local_quarantine,trap_density,trap_radii,education,replicate,timestep,area,c_traps,c_eradication,c_quarantine,c_industry
Melbourne,0.9999,0.9999,1,1,FALSE,5,28,24543,1.17E+06,2.05E+08,6.28E+06,709127.0624
Melbourne,0.9999,0.9999,1,1,FALSE,5,29,27135,1.31E+06,2.13E+08,6.28E+06,741782.7912
Melbourne,0.9999,0.9999,1,1,FALSE,5,30,28836,1.37E+06,2.15E+08,6.28E+06,748942.3935
Melbourne,0.9999,0.9999,1,1,FALSE,5,31,30942,1.47E+06,2.19E+08,6.28E+06,753577.4235
Melbourne,0.9999,0.9999,1,1,FALSE,5,32,33048,1.47E+06,2.23E+08,6.28E+06,752461.7445
Melbourne,0.9999,0.9999,1,1,FALSE,5,33,34830,1.49E+06,2.47E+08,6.28E+06,921517.7175
Melbourne,0.9999,0.9999,1,1,FALSE,5,34,36855,1.58E+06,2.94E+08,6.55E+06,777809.7643
Melbourne,0.9999,0.9999,1,1,FALSE,5,35,41877,1.90E+06,3.48E+08,6.62E+06,785189.3872
Melbourne,0.9999,0.9999,1,1,FALSE,5,36,48195,2.45E+06,4.25E+08,6.73E+06,797252.0189
Melbourne,0.9999,0.9999,1,1,FALSE,5,37,52083,2.91E+06,4.86E+08,6.98E+06,800192.3763
Sydney,0,0,0,1,TRUE,1,1,81,2000,0,0,0
Sydney,0,0,0,1,TRUE,1,2,891,2000,0,0,611.1677409
Sydney,0,0,0,1,TRUE,1,3,2025,2000,0,0,3495.905418
Sydney,0,0,0,1,TRUE,1,4,3078,2000,0,0,5174.363012
Sydney,0,0,0,1,TRUE,1,5,3888,2000,0,0,12721.9726
Sydney,0,0,0,1,TRUE,1,6,5508,2000,0,0,20242.01657
Sydney,0,0,0,1,TRUE,1,7,5994,2000,0,0,20474.74519
Sydney,0,0,0,1,TRUE,1,8,6237,2000,0,0,20840.16996
Sydney,0,0,0,1,TRUE,1,9,7209,2000,0,0,22620.54564
Sydney,0,0,0,1,TRUE,1,10,8100,2000,0,0,23204.88247
Sydney,0,0,0,1,TRUE,1,11,10044,2000,0,0,23267.64461
Sydney,0,0,0,1,TRUE,1,12,12555,2000,0,0,23677.98374
Sydney,0,0,0,1,TRUE,1,13,14985,2000,0,0,23780.8764
Sydney,0,0,0,1,TRUE,1,14,16767,2000,0,0,23785.85591
Sydney,0,0,0,1,TRUE,1,15,19197,2000,0,0,30677.02388
Sydney,0,0,0,1,TRUE,1,16,24462,2000,0,0,94621.04683
Sydney,0,0,0,1,TRUE,1,17,27459,2000,0,0,94652.24379
Sydney,0,0,0,1,TRUE,1,18,34182,2000,0,0,284454.6033
Sydney,0,0,0,1,TRUE,1,19,37260,2000,0,0,262662.65
Sydney,0,0,0,1,TRUE,1,20,40176,2000,0,0,453522.5575
Sydney,0,0,0,1,TRUE,1,21,45279,2000,0,0,498618.4445
Sydney,0,0,0,1,TRUE,1,22,52083,2000,0,0,508184.021
Sydney,0,0,0,1,TRUE,1,23,63342,2000,0,0,581966.4325
Sydney,0,0,0,1,TRUE,1,24,80919,2000,0,0,789674.718
Sydney,0,0,0,1,TRUE,1,25,91773,2000,0,0,757078.7484
Sydney,0,0,0,1,TRUE,1,26,103032,2000,0,0,838854.3253
Sydney,0,0,0,1,TRUE,1,27,110889,2000,0,0,951925.4321
Sydney,0,0,0,1,TRUE,1,28,130248,2000,0,0,922476.9942
Sydney,0,0,0,1,TRUE,1,29,145314,2000,0,0,1.04E+06
Sydney,0,0,0,1,TRUE,1,30,164187,2000,0,0,1.09E+06
Sydney,0,0,0,1,TRUE,1,31,171963,2000,0,0,1.12E+06
Sydney,0,0,0,1,TRUE,1,32,184842,2000,0,0,1.19E+06
Sydney,0,0,0,1,TRUE,1,33,196830,2000,0,0,1.20E+06
Sydney,0,0,0,1,TRUE,1,34,214569,2000,0,0,1.35E+06
Sydney,0,0,0,1,TRUE,1,35,238950,2000,0,0,1.55E+06
Sydney,0,0,0,1,TRUE,1,36,264222,2000,0,0,1.76E+06
Sydney,0,0,0,1,TRUE,1,37,281718,2000,0,0,2.01E+06
Sydney,0,0,0,1,TRUE,2,1,81,2000,0,0,0
Sydney,0,0,0,1,TRUE,2,2,891,2000,0,0,355.1429036
Sydney,0,0,0,1,TRUE,2,3,1782,2000,0,0,8806.53098
Sydney,0,0,0,1,TRUE,2,4,2997,2000,0,0,8000.459532
Sydney,0,0,0,1,TRUE,2,5,4050,2000,0,0,18566.69705
Sydney,0,0,0,1,TRUE,2,6,5103,2000,0,0,23953.13904
Sydney,0,0,0,1,TRUE,2,7,5751,2000,0,0,24536.99132
Sydney,0,0,0,1,TRUE,2,8,6156,2000,0,0,24904.06586
Sydney,0,0,0,1,TRUE,2,9,7128,2000,0,0,27125.64503
Sydney,0,0,0,1,TRUE,2,10,8748,2000,0,0,27155.5023
Sydney,0,0,0,1,TRUE,2,11,11097,2000,0,0,31575.70795
Sydney,0,0,0,1,TRUE,2,12,14418,2000,0,0,34379.0036
Sydney,0,0,0,1,TRUE,2,13,17253,2000,0,0,58687.0206
Sydney,0,0,0,1,TRUE,2,14,20493,2000,0,0,62466.05759
Sydney,0,0,0,1,TRUE,2,15,23328,2000,0,0,112759.3644
Sydney,0,0,0,1,TRUE,2,16,29241,2000,0,0,177392.4758
Sydney,0,0,0,1,TRUE,2,17,35964,2000,0,0,360592.5695
Sydney,0,0,0,1,TRUE,2,18,41391,2000,0,0,376783.0306
Sydney,0,0,0,1,TRUE,2,19,45927,2000,0,0,513434.0431
Sydney,0,0,0,1,TRUE,2,20,52083,2000,0,0,545060.5316
Sydney,0,0,0,1,TRUE,2,21,57348,2000,0,0,731239.328
Sydney,0,0,0,1,TRUE,2,22,66015,2000,0,0,871926.15
Sydney,0,0,0,1,TRUE,2,23,78894,2000,0,0,798622.8665
Sydney,0,0,0,1,TRUE,2,24,95175,2000,0,0,901102.9758
Sydney,0,0,0,1,TRUE,2,25,107163,2000,0,0,1.02E+06
Sydney,0,0,0,1,TRUE,2,26,115425,2000,0,0,1.18E+06
Sydney,0,0,0,1,TRUE,2,27,121743,2000,0,0,1.28E+06
Sydney,0,0,0,1,TRUE,2,28,141831,2000,0,0,1.27E+06
Sydney,0,0,0,1,TRUE,2,29,159246,2000,0,0,1.19E+06
Sydney,0,0,0,1,TRUE,2,30,171558,2000,0,0,1.28E+06
Sydney,0,0,0,1,TRUE,2,31,181197,2000,0,0,1.33E+06
Sydney,0,0,0,1,TRUE,2,32,188892,2000,0,0,1.31E+06
Sydney,0,0,0,1,TRUE,2,33,202095,2000,0,0,1.33E+06
Sydney,0,0,0,1,TRUE,2,34,219105,2000,0,0,1.60E+06
Sydney,0,0,0,1,TRUE,2,35,242757,2000,0,0,1.68E+06
Sydney,0,0,0,1,TRUE,2,36,271188,2000,0,0,1.83E+06
Sydney,0,0,0,1,TRUE,2,37,288522,2000,0,0,1.95E+06
Sydney,0,0,0,1,TRUE,3,1,81,2000,0,0,0
Sydney,0,0,0,1,TRUE,3,2,891,2000,0,0,251.473112
Sydney,0,0,0,1,TRUE,3,3,1620,2000,0,0,606.6160156
Sydney,0,0,0,1,TRUE,3,4,2916,2000,0,0,4715.884676
Sydney,0,0,0,1,TRUE,3,5,3321,2000,0,0,10017.40434
Sydney,0,0,0,1,TRUE,3,6,4698,2000,0,0,13376.00415
Sydney,0,0,0,1,TRUE,3,7,5265,2000,0,0,17459.08837
Sydney,0,0,0,1,TRUE,3,8,5751,2000,0,0,20694.40373
Sydney,0,0,0,1,TRUE,3,9,6480,2000,0,0,22176.1021
Sydney,0,0,0,1,TRUE,3,10,7614,2000,0,0,22669.78662
Sydney,0,0,0,1,TRUE,3,11,9801,2000,0,0,22903.06051
Sydney,0,0,0,1,TRUE,3,12,11664,2000,0,0,23563.53782
Sydney,0,0,0,1,TRUE,3,13,13365,2000,0,0,29164.00802
Sydney,0,0,0,1,TRUE,3,14,15066,2000,0,0,30009.48531
Sydney,0,0,0,1,TRUE,3,15,17739,2000,0,0,30807.71568
Sydney,0,0,0,1,TRUE,3,16,22356,2000,0,0,34199.40369
Sydney,0,0,0,1,TRUE,3,17,28188,2000,0,0,168154.9858
Sydney,0,0,0,1,TRUE,3,18,31104,2000,0,0,200304.1337
Sydney,0,0,0,1,TRUE,3,19,35316,2000,0,0,164293.5701
Sydney,0,0,0,1,TRUE,3,20,39528,2000,0,0,179061.4342
Sydney,0,0,0,1,TRUE,3,21,45117,2000,0,0,56261.04084
Sydney,0,0,0,1,TRUE,3,22,52488,2000,0,0,122643.6392
Sydney,0,0,0,1,TRUE,3,23,65529,2000,0,0,204406.9662
Sydney,0,0,0,1,TRUE,3,24,78894,2000,0,0,285655.1462
Sydney,0,0,0,1,TRUE,3,25,93717,2000,0,0,725669.4188
Sydney,0,0,0,1,TRUE,3,26,99954,2000,0,0,722447.4344
Sydney,0,0,0,1,TRUE,3,27,105867,2000,0,0,837255.4606
Sydney,0,0,0,1,TRUE,3,28,126279,2000,0,0,846063.4215
Sydney,0,0,0,1,TRUE,3,29,141912,2000,0,0,982300.1705
Sydney,0,0,0,1,TRUE,3,30,157140,2000,0,0,1.11E+06
Sydney,0,0,0,1,TRUE,3,31,167994,2000,0,0,1.15E+06
Sydney,0,0,0,1,TRUE,3,32,177147,2000,0,0,1.27E+06
Sydney,0,0,0,1,TRUE,3,33,189135,2000,0,0,1.29E+06
Sydney,0,0,0,1,TRUE,3,34,204201,2000,0,0,1.35E+06
Sydney,0,0,0,1,TRUE,3,35,230850,2000,0,0,1.59E+06
Sydney,0,0,0,1,TRUE,3,36,255474,2000,0,0,1.62E+06
Sydney,0,0,0,1,TRUE,3,37,272565,2000,0,0,1.78E+06
Sydney,0,0,0,1,TRUE,4,1,81,2000,0,0,0
Sydney,0,0,0,1,TRUE,4,2,891,2000,0,0,355.1429036
Sydney,0,0,0,1,TRUE,4,3,1863,2000,0,0,6140.660038
Sydney,0,0,0,1,TRUE,4,4,3078,2000,0,0,7565.163434
Sydney,0,0,0,1,TRUE,4,5,3645,2000,0,0,13848.45481
Sydney,0,0,0,1,TRUE,4,6,4698,2000,0,0,18965.56396
Sydney,0,0,0,1,TRUE,4,7,5184,2000,0,0,20506.68723
Sydney,0,0,0,1,TRUE,4,8,5751,2000,0,0,20508.47864
Sydney,0,0,0,1,TRUE,4,9,6318,2000,0,0,53680.90679
Sydney,0,0,0,1,TRUE,4,10,7614,2000,0,0,95132.71361
Sydney,0,0,0,1,TRUE,4,11,9234,2000,0,0,56563.05488
Sydney,0,0,0,1,TRUE,4,12,11664,2000,0,0,64118.03758
Sydney,0,0,0,1,TRUE,4,13,13608,2000,0,0,64752.08229
Sydney,0,0,0,1,TRUE,4,14,15714,2000,0,0,69685.97357
Sydney,0,0,0,1,TRUE,4,15,17739,2000,0,0,70243.02122
Sydney,0,0,0,1,TRUE,4,16,21546,2000,0,0,102227.5872
Sydney,0,0,0,1,TRUE,4,17,26244,2000,0,0,91889.12375
Sydney,0,0,0,1,TRUE,4,18,30780,2000,0,0,134442.7224
Sydney,0,0,0,1,TRUE,4,19,35073,2000,0,0,144271.9529
Sydney,0,0,0,1,TRUE,4,20,40419,2000,0,0,201439.4704
Sydney,0,0,0,1,TRUE,4,21,47790,2000,0,0,266221.0984
Sydney,0,0,0,1,TRUE,4,22,57348,2000,0,0,349074.592
Sydney,0,0,0,1,TRUE,4,23,72009,2000,0,0,670560.8558
Sydney,0,0,0,1,TRUE,4,24,87966,2000,0,0,679039.6063
Sydney,0,0,0,1,TRUE,4,25,103437,2000,0,0,707250.3472
Sydney,0,0,0,1,TRUE,4,26,116559,2000,0,0,753698.3146
Sydney,0,0,0,1,TRUE,4,27,126927,2000,0,0,903977.4174
Sydney,0,0,0,1,TRUE,4,28,146691,2000,0,0,962248.098
Sydney,0,0,0,1,TRUE,4,29,166374,2000,0,0,993569.572
Sydney,0,0,0,1,TRUE,4,30,183222,2000,0,0,1.03E+06
Sydney,0,0,0,1,TRUE,4,31,197883,2000,0,0,1.15E+06
Sydney,0,0,0,1,TRUE,4,32,212139,2000,0,0,1.18E+06
Sydney,0,0,0,1,TRUE,4,33,223641,2000,0,0,1.13E+06
Sydney,0,0,0,1,TRUE,4,34,239112,2000,0,0,1.54E+06
Sydney,0,0,0,1,TRUE,4,35,263655,2000,0,0,1.64E+06
Sydney,0,0,0,1,TRUE,4,36,289413,2000,0,0,1.73E+06
Sydney,0,0,0,1,TRUE,4,37,307557,2000,0,0,1.81E+06
Sydney,0,0,0,1,TRUE,5,1,81,2000,0,0,0
Sydney,0,0,0,1,TRUE,5,2,891,2000,0,0,18.20712891
Sydney,0,0,0,1,TRUE,5,3,1782,2000,0,0,1163.681991
Sydney,0,0,0,1,TRUE,5,4,2997,2000,0,0,3481.435156
Sydney,0,0,0,1,TRUE,5,5,3969,2000,0,0,7228.587954
Sydney,0,0,0,1,TRUE,5,6,4860,2000,0,0,15692.23234
Sydney,0,0,0,1,TRUE,5,7,5670,2000,0,0,17018.00627
Sydney,0,0,0,1,TRUE,5,8,5994,2000,0,0,17574.99553
Sydney,0,0,0,1,TRUE,5,9,6804,2000,0,0,20930.16016
Sydney,0,0,0,1,TRUE,5,10,8424,2000,0,0,23184.06219
Sydney,0,0,0,1,TRUE,5,11,10530,2000,0,0,23512.77446
Sydney,0,0,0,1,TRUE,5,12,12555,2000,0,0,36335.72607
Sydney,0,0,0,1,TRUE,5,13,14337,2000,0,0,23711.21144
Sydney,0,0,0,1,TRUE,5,14,15876,2000,0,0,26286.34582
Sydney,0,0,0,1,TRUE,5,15,17739,2000,0,0,33837.38263
Sydney,0,0,0,1,TRUE,5,16,20331,2000,0,0,55458.97049
Sydney,0,0,0,1,TRUE,5,17,24219,2000,0,0,56006.05165
Sydney,0,0,0,1,TRUE,5,18,26568,2000,0,0,57292.07564
Sydney,0,0,0,1,TRUE,5,19,29565,2000,0,0,123405.4392
Sydney,0,0,0,1,TRUE,5,20,32481,2000,0,0,165881.7934
Sydney,0,0,0,1,TRUE,5,21,35883,2000,0,0,132009.3044
Sydney,0,0,0,1,TRUE,5,22,40338,2000,0,0,207533.8091
Sydney,0,0,0,1,TRUE,5,23,51759,2000,0,0,460448.1653
Sydney,0,0,0,1,TRUE,5,24,62046,2000,0,0,581739.3473
Sydney,0,0,0,1,TRUE,5,25,70470,2000,0,0,619427.1537
Sydney,0,0,0,1,TRUE,5,26,79299,2000,0,0,806198.4847
Sydney,0,0,0,1,TRUE,5,27,84321,2000,0,0,1.01E+06
Sydney,0,0,0,1,TRUE,5,28,101088,2000,0,0,1.25E+06
Sydney,0,0,0,1,TRUE,5,29,115749,2000,0,0,1.21E+06
Sydney,0,0,0,1,TRUE,5,30,130653,2000,0,0,1.25E+06
Sydney,0,0,0,1,TRUE,5,31,139887,2000,0,0,1.33E+06
Sydney,0,0,0,1,TRUE,5,32,151146,2000,0,0,1.35E+06
Sydney,0,0,0,1,TRUE,5,33,162486,2000,0,0,1.39E+06
Sydney,0,0,0,1,TRUE,5,34,177147,2000,0,0,1.47E+06
Sydney,0,0,0,1,TRUE,5,35,197640,2000,0,0,1.57E+06
Sydney,0,0,0,1,TRUE,5,36,218457,2000,0,0,1.64E+06
Sydney,0,0,0,1,TRUE,5,37,230850,2000,0,0,1.68E+06
Sydney,0,0,0,1,FALSE,1,1,81,2000,0,0,0
Sydney,0,0,0,1,FALSE,1,2,891,2000,0,0,0.966099739
Sydney,0,0,0,1,FALSE,1,3,2025,2000,0,0,1366.540205
Sydney,0,0,0,1,FALSE,1,4,2997,2000,0,0,7991.111095
Sydney,0,0,0,1,FALSE,1,5,3969,2000,0,0,25886.43593
Sydney,0,0,0,1,FALSE,1,6,4698,2000,0,0,31779.71117
Sydney,0,0,0,1,FALSE,1,7,5589,2000,0,0,39705.20565
Sydney,0,0,0,1,FALSE,1,8,5832,2000,0,0,39382.08475
Sydney,0,0,0,1,FALSE,1,9,7128,2000,0,0,44967.4049
Sydney,0,0,0,1,FALSE,1,10,8262,2000,0,0,91963.72266
Sydney,0,0,0,1,FALSE,1,11,10206,2000,0,0,93234.6408
Sydney,0,0,0,1,FALSE,1,12,13689,2000,0,0,101516.37
Sydney,0,0,0,1,FALSE,1,13,16443,2000,0,0,124240.1199
Sydney,0,0,0,1,FALSE,1,14,19359,2000,0,0,128089.1911
Sydney,0,0,0,1,FALSE,1,15,21789,2000,0,0,168494.1336
Sydney,0,0,0,1,FALSE,1,16,30051,2000,0,0,280066.772
Sydney,0,0,0,1,FALSE,1,17,34263,2000,0,0,311419.1521
Sydney,0,0,0,1,FALSE,1,18,39933,2000,0,0,313822.6568
Sydney,0,0,0,1,FALSE,1,19,44145,2000,0,0,583119.3013
Sydney,0,0,0,1,FALSE,1,20,47061,2000,0,0,669692.1022
Sydney,0,0,0,1,FALSE,1,21,51597,2000,0,0,636136.8186
Sydney,0,0,0,1,FALSE,1,22,60183,2000,0,0,967629.9984
Sydney,0,0,0,1,FALSE,1,23,73224,2000,0,0,1.74E+06
Sydney,0,0,0,1,FALSE,1,24,89829,2000,0,0,2.19E+06
Sydney,0,0,0,1,FALSE,1,25,102060,2000,0,0,2.25E+06
Sydney,0,0,0,1,FALSE,1,26,114048,2000,0,0,2.77E+06
Sydney,0,0,0,1,FALSE,1,27,121662,2000,0,0,2.94E+06
Sydney,0,0,0,1,FALSE,1,28,140211,2000,0,0,2.85E+06
Sydney,0,0,0,1,FALSE,1,29,158112,2000,0,0,3.26E+06
Sydney,0,0,0,1,FALSE,1,30,176094,2000,0,0,3.32E+06
Sydney,0,0,0,1,FALSE,1,31,184842,2000,0,0,3.15E+06
Sydney,0,0,0,1,FALSE,1,32,197316,2000,0,0,3.20E+06
Sydney,0,0,0,1,FALSE,1,33,210762,2000,0,0,3.33E+06
Sydney,0,0,0,1,FALSE,1,34,227772,2000,0,0,3.60E+06
Sydney,0,0,0,1,FALSE,1,35,253854,2000,0,0,3.69E+06
Sydney,0,0,0,1,FALSE,1,36,282285,2000,0,0,4.22E+06
Sydney,0,0,0,1,FALSE,1,37,300510,2000,0,0,4.37E+06
Sydney,0,0,0,1,FALSE,2,1,81,2000,0,0,0
Sydney,0,0,0,1,FALSE,2,2,891,2000,0,0,5790.642708
Sydney,0,0,0,1,FALSE,2,3,1782,2000,0,0,6603.561051
Sydney,0,0,0,1,FALSE,2,4,2835,2000,0,0,15953.69201
Sydney,0,0,0,1,FALSE,2,5,3564,2000,0,0,21756.53044
Sydney,0,0,0,1,FALSE,2,6,4374,2000,0,0,32972.83555
Sydney,0,0,0,1,FALSE,2,7,4941,2000,0,0,38591.0323
Sydney,0,0,0,1,FALSE,2,8,5589,2000,0,0,38712.30359
Sydney,0,0,0,1,FALSE,2,9,6966,2000,0,0,41429.01143
Sydney,0,0,0,1,FALSE,2,10,8910,2000,0,0,43489.62901
Sydney,0,0,0,1,FALSE,2,11,11097,2000,0,0,46215.71768
Sydney,0,0,0,1,FALSE,2,12,14985,2000,0,0,58764.73373
Sydney,0,0,0,1,FALSE,2,13,17901,2000,0,0,120287.1144
Sydney,0,0,0,1,FALSE,2,14,20493,2000,0,0,145786.0407
Sydney,0,0,0,1,FALSE,2,15,23490,2000,0,0,230878.0433
Sydney,0,0,0,1,FALSE,2,16,29970,2000,0,0,200153.2655
Sydney,0,0,0,1,FALSE,2,17,34749,2000,0,0,475969.8964
Sydney,0,0,0,1,FALSE,2,18,39933,2000,0,0,477121.5071
Sydney,0,0,0,1,FALSE,2,19,42606,2000,0,0,613418.6216
Sydney,0,0,0,1,FALSE,2,20,46008,2000,0,0,659956.7533
Sydney,0,0,0,1,FALSE,2,21,51678,2000,0,0,687406.3875
Sydney,0,0,0,1,FALSE,2,22,58563,2000,0,0,784066.4584
Sydney,0,0,0,1,FALSE,2,23,70956,2000,0,0,1.19E+06
Sydney,0,0,0,1,FALSE,2,24,84888,2000,0,0,1.25E+06
Sydney,0,0,0,1,FALSE,2,25,96714,2000,0,0,1.71E+06
Sydney,0,0,0,1,FALSE,2,26,109350,2000,0,0,2.05E+06
Sydney,0,0,0,1,FALSE,2,27,118098,2000,0,0,2.24E+06
Sydney,0,0,0,1,FALSE,2,28,137052,2000,0,0,2.26E+06
Sydney,0,0,0,1,FALSE,2,29,152847,2000,0,0,2.32E+06
Sydney,0,0,0,1,FALSE,2,30,169695,2000,0,0,2.59E+06
Sydney,0,0,0,1,FALSE,2,31,178848,2000,0,0,2.51E+06
Sydney,0,0,0,1,FALSE,2,32,189135,2000,0,0,2.54E+06
Sydney,0,0,0,1,FALSE,2,33,201204,2000,0,0,2.93E+06
Sydney,0,0,0,1,FALSE,2,34,216675,2000,0,0,3.36E+06
Sydney,0,0,0,1,FALSE,2,35,241461,2000,0,0,3.23E+06
Sydney,0,0,0,1,FALSE,2,36,267786,2000,0,0,3.71E+06
Sydney,0,0,0,1,FALSE,2,37,284634,2000,0,0,3.79E+06
Sydney,0,0,0,1,FALSE,3,1,81,2000,0,0,0
Sydney,0,0,0,1,FALSE,3,2,891,2000,0,0,730.8495443
Sydney,0,0,0,1,FALSE,3,3,1701,2000,0,0,1441.135352
Sydney,0,0,0,1,FALSE,3,4,3240,2000,0,0,21658.99935
Sydney,0,0,0,1,FALSE,3,5,4050,2000,0,0,33155.34937
Sydney,0,0,0,1,FALSE,3,6,5103,2000,0,0,40830.38354
Sydney,0,0,0,1,FALSE,3,7,5832,2000,0,0,41298.95936
Sydney,0,0,0,1,FALSE,3,8,6075,2000,0,0,41299.92546
Sydney,0,0,0,1,FALSE,3,9,6966,2000,0,0,45969.5127
Sydney,0,0,0,1,FALSE,3,10,8748,2000,0,0,46857.14598
Sydney,0,0,0,1,FALSE,3,11,10611,2000,0,0,115719.6041
Sydney,0,0,0,1,FALSE,3,12,13932,2000,0,0,117454.6825
Sydney,0,0,0,1,FALSE,3,13,16686,2000,0,0,349890.0874
Sydney,0,0,0,1,FALSE,3,14,19602,2000,0,0,787598.9857
Sydney,0,0,0,1,FALSE,3,15,24057,2000,0,0,914578.2096
Sydney,0,0,0,1,FALSE,3,16,29241,2000,0,0,905289.7969
Sydney,0,0,0,1,FALSE,3,17,33939,2000,0,0,1.06E+06
Sydney,0,0,0,1,FALSE,3,18,39366,2000,0,0,1.46E+06
Sydney,0,0,0,1,FALSE,3,19,43254,2000,0,0,1.23E+06
Sydney,0,0,0,1,FALSE,3,20,46980,2000,0,0,1.33E+06
Sydney,0,0,0,1,FALSE,3,21,50868,2000,0,0,1.58E+06
Sydney,0,0,0,1,FALSE,3,22,59211,2000,0,0,1.66E+06
Sydney,0,0,0,1,FALSE,3,23,71442,2000,0,0,1.87E+06
Sydney,0,0,0,1,FALSE,3,24,89100,2000,0,0,2.07E+06
Sydney,0,0,0,1,FALSE,3,25,98901,2000,0,0,2.27E+06
Sydney,0,0,0,1,FALSE,3,26,106758,2000,0,0,2.46E+06
Sydney,0,0,0,1,FALSE,3,27,113319,2000,0,0,2.55E+06
Sydney,0,0,0,1,FALSE,3,28,131463,2000,0,0,2.59E+06
Sydney,0,0,0,1,FALSE,3,29,145476,2000,0,0,2.66E+06
Sydney,0,0,0,1,FALSE,3,30,163458,2000,0,0,2.77E+06
Sydney,0,0,0,1,FALSE,3,31,172206,2000,0,0,2.84E+06
Sydney,0,0,0,1,FALSE,3,32,183465,2000,0,0,2.79E+06
Sydney,0,0,0,1,FALSE,3,33,195453,2000,0,0,2.89E+06
Sydney,0,0,0,1,FALSE,3,34,207522,2000,0,0,3.05E+06
Sydney,0,0,0,1,FALSE,3,35,233280,2000,0,0,3.24E+06
Sydney,0,0,0,1,FALSE,3,36,255960,2000,0,0,3.50E+06
Sydney,0,0,0,1,FALSE,3,37,269163,2000,0,0,3.66E+06
Sydney,0,0,0,1,FALSE,4,1,81,2000,0,0,0
Sydney,0,0,0,1,FALSE,4,2,891,2000,0,0,6385.415104
Sydney,0,0,0,1,FALSE,4,3,1863,2000,0,0,14340.35551
Sydney,0,0,0,1,FALSE,4,4,2997,2000,0,0,35331.25888
Sydney,0,0,0,1,FALSE,4,5,4212,2000,0,0,37253.5748
Sydney,0,0,0,1,FALSE,4,6,4941,2000,0,0,37300.81577
Sydney,0,0,0,1,FALSE,4,7,5832,2000,0,0,94360.3619
Sydney,0,0,0,1,FALSE,4,8,6642,2000,0,0,41635.47082
Sydney,0,0,0,1,FALSE,4,9,7290,2000,0,0,42626.92616
Sydney,0,0,0,1,FALSE,4,10,8505,2000,0,0,43593.20968
Sydney,0,0,0,1,FALSE,4,11,11259,2000,0,0,45791.80772
Sydney,0,0,0,1,FALSE,4,12,14337,2000,0,0,46016.98613
Sydney,0,0,0,1,FALSE,4,13,16443,2000,0,0,58563.93193
Sydney,0,0,0,1,FALSE,4,14,17334,2000,0,0,58908.59927
Sydney,0,0,0,1,FALSE,4,15,18873,2000,0,0,58832.25164
Sydney,0,0,0,1,FALSE,4,16,22761,2000,0,0,71410.46411
Sydney,0,0,0,1,FALSE,4,17,25191,2000,0,0,72408.0091
Sydney,0,0,0,1,FALSE,4,18,28431,2000,0,0,118278.2635
Sydney,0,0,0,1,FALSE,4,19,30618,2000,0,0,182934.9405
Sydney,0,0,0,1,FALSE,4,20,32238,2000,0,0,220696.4117
Sydney,0,0,0,1,FALSE,4,21,35883,2000,0,0,189648.9176
Sydney,0,0,0,1,FALSE,4,22,41391,2000,0,0,202205.6377
Sydney,0,0,0,1,FALSE,4,23,51192,2000,0,0,314298.9888
Sydney,0,0,0,1,FALSE,4,24,61074,2000,0,0,833147.0762
Sydney,0,0,0,1,FALSE,4,25,71766,2000,0,0,882423.2869
Sydney,0,0,0,1,FALSE,4,26,79866,2000,0,0,939961.3839
Sydney,0,0,0,1,FALSE,4,27,88938,2000,0,0,1.18E+06
Sydney,0,0,0,1,FALSE,4,28,105705,2000,0,0,1.51E+06
Sydney,0,0,0,1,FALSE,4,29,118827,2000,0,0,1.77E+06
Sydney,0,0,0,1,FALSE,4,30,134541,2000,0,0,1.98E+06
Sydney,0,0,0,1,FALSE,4,31,140940,2000,0,0,2.06E+06
Sydney,0,0,0,1,FALSE,4,32,148149,2000,0,0,2.09E+06
Sydney,0,0,0,1,FALSE,4,33,159813,2000,0,0,2.13E+06
Sydney,0,0,0,1,FALSE,4,34,173583,2000,0,0,2.36E+06
Sydney,0,0,0,1,FALSE,4,35,196263,2000,0,0,2.72E+06
Sydney,0,0,0,1,FALSE,4,36,217647,2000,0,0,3.22E+06
Sydney,0,0,0,1,FALSE,4,37,233928,2000,0,0,3.49E+06
Sydney,0,0,0,1,FALSE,5,1,81,2000,0,0,0
Sydney,0,0,0,1,FALSE,5,2,810,2000,0,0,0
Sydney,0,0,0,1,FALSE,5,3,1863,2000,0,0,90312.47546
Sydney,0,0,0,1,FALSE,5,4,2997,2000,0,0,94016.42183
Sydney,0,0,0,1,FALSE,5,5,3564,2000,0,0,108040.602
Sydney,0,0,0,1,FALSE,5,6,4860,2000,0,0,111757.916
Sydney,0,0,0,1,FALSE,5,7,5913,2000,0,0,112918.1614
Sydney,0,0,0,1,FALSE,5,8,6561,2000,0,0,118248.4438
Sydney,0,0,0,1,FALSE,5,9,7290,2000,0,0,120832.4017
Sydney,0,0,0,1,FALSE,5,10,9153,2000,0,0,168592.2785
Sydney,0,0,0,1,FALSE,5,11,11097,2000,0,0,136358.5822
Sydney,0,0,0,1,FALSE,5,12,15066,2000,0,0,412252.1262
Sydney,0,0,0,1,FALSE,5,13,17253,2000,0,0,439057.4473
Sydney,0,0,0,1,FALSE,5,14,18954,2000,0,0,452833.7693
Sydney,0,0,0,1,FALSE,5,15,21546,2000,0,0,499995.4484
Sydney,0,0,0,1,FALSE,5,16,27378,2000,0,0,592764.013
Sydney,0,0,0,1,FALSE,5,17,32562,2000,0,0,831380.6797
